Executing fixed runner now.
Test being executed: RegressionTest4.test178
Test being executed: RegressionTest4.test179
Test being executed: RegressionTest4.test180
Test being executed: RegressionTest4.test181
Test being executed: RegressionTest4.test182
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest4.test182(RegressionTest4.java:4547)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test183
Test being executed: RegressionTest4.test184
Test being executed: RegressionTest4.test185
Test being executed: RegressionTest4.test186
Test being executed: RegressionTest4.test187
Test being executed: RegressionTest4.test188
Test being executed: RegressionTest4.test189
Test being executed: RegressionTest4.test190
Test being executed: RegressionTest4.test191
Test being executed: RegressionTest4.test192
Test being executed: RegressionTest4.test001
Test being executed: RegressionTest4.test002
Test being executed: RegressionTest4.test008
Test being executed: RegressionTest4.test009
Test being executed: RegressionTest4.test010
Test being executed: RegressionTest4.test011
Test being executed: RegressionTest4.test012
Test being executed: RegressionTest4.test013
Test being executed: RegressionTest4.test014
Test being executed: RegressionTest4.test015
Test being executed: RegressionTest4.test016
Test being executed: RegressionTest4.test017
Test being executed: RegressionTest4.test018
Test being executed: RegressionTest4.test019
Test being executed: RegressionTest4.test020
Test being executed: RegressionTest4.test021
Test being executed: RegressionTest4.test022
Test being executed: RegressionTest4.test023
Test being executed: RegressionTest4.test024
Test being executed: RegressionTest4.test025
Test being executed: RegressionTest4.test026
Test being executed: RegressionTest4.test193
Test being executed: RegressionTest4.test194
Test being executed: RegressionTest4.test195
Test being executed: RegressionTest4.test196
Test being executed: RegressionTest4.test197
Test being executed: RegressionTest4.test198
Test being executed: RegressionTest4.test199
Test being executed: RegressionTest4.test200
Test being executed: RegressionTest4.test201
Test being executed: RegressionTest4.test202
Test being executed: RegressionTest4.test203
Test being executed: RegressionTest4.test204
Test being executed: RegressionTest4.test205
Test being executed: RegressionTest4.test206
Test being executed: RegressionTest4.test207
Test being executed: RegressionTest4.test208
Test being executed: RegressionTest4.test209
Test being executed: RegressionTest4.test210
Test being executed: RegressionTest4.test211
Test being executed: RegressionTest4.test212
Test being executed: RegressionTest4.test213
Test being executed: RegressionTest4.test214
Test being executed: RegressionTest4.test215
Test being executed: RegressionTest4.test216
Test being executed: RegressionTest4.test217
Test being executed: RegressionTest4.test218
Test being executed: RegressionTest4.test219
Test being executed: RegressionTest4.test220
Test being executed: RegressionTest4.test221
Test being executed: RegressionTest4.test222
Test being executed: RegressionTest4.test223
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest4.test223(RegressionTest4.java:5506)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test224
Test being executed: RegressionTest4.test225
Test being executed: RegressionTest4.test226
Test being executed: RegressionTest4.test227
Test being executed: RegressionTest4.test228
Test being executed: RegressionTest4.test229
Test being executed: RegressionTest4.test230
Test being executed: RegressionTest4.test231
Test being executed: RegressionTest4.test232
Test being executed: RegressionTest4.test233
Test being executed: RegressionTest4.test234
Test being executed: RegressionTest4.test235
Test being executed: RegressionTest4.test236
Test being executed: RegressionTest4.test237
Test being executed: RegressionTest4.test238
Test being executed: RegressionTest4.test239
Test being executed: RegressionTest4.test240
Test being executed: RegressionTest4.test241
Test being executed: RegressionTest4.test242
Test being executed: RegressionTest4.test243
Test being executed: RegressionTest4.test244
Test being executed: RegressionTest4.test245
Test being executed: RegressionTest4.test246
Test being executed: RegressionTest4.test247
Test being executed: RegressionTest4.test248
Test being executed: RegressionTest4.test249
Test being executed: RegressionTest4.test250
Test being executed: RegressionTest4.test251
Test being executed: RegressionTest4.test252
Test being executed: RegressionTest4.test253
Test being executed: RegressionTest4.test254
Test being executed: RegressionTest4.test255
Test being executed: RegressionTest4.test256
Test being executed: RegressionTest4.test257
Test being executed: RegressionTest4.test258
Test being executed: RegressionTest4.test259
Test being executed: RegressionTest4.test260
Test being executed: RegressionTest4.test261
Test being executed: RegressionTest4.test262
Test being executed: RegressionTest4.test263
Test being executed: RegressionTest4.test264
Test being executed: RegressionTest4.test265
Test being executed: RegressionTest4.test266
Test being executed: RegressionTest4.test267
Test being executed: RegressionTest4.test268
Test being executed: RegressionTest4.test269
Test being executed: RegressionTest4.test270
Test being executed: RegressionTest4.test271
Test being executed: RegressionTest4.test272
Test being executed: RegressionTest4.test273
Test being executed: RegressionTest4.test274
Test being executed: RegressionTest4.test275
Test being executed: RegressionTest4.test276
Test being executed: RegressionTest4.test277
Test being executed: RegressionTest4.test278
Test being executed: RegressionTest4.test279
Test being executed: RegressionTest4.test280
Test being executed: RegressionTest4.test281
Test being executed: RegressionTest4.test282
Test being executed: RegressionTest4.test283
Test being executed: RegressionTest4.test284
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" timeout="-2147483648" merger="" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" timeout="-2147483648" merger="" id="" />'
	at RegressionTest4.test284(RegressionTest4.java:7353)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
Test being executed: RegressionTest4.test285
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test286
Test being executed: RegressionTest4.test287
Test being executed: RegressionTest4.test288
Test being executed: RegressionTest4.test289
Test being executed: RegressionTest4.test290
Test being executed: RegressionTest4.test291
Test being executed: RegressionTest4.test292
Test being executed: RegressionTest4.test293
Test being executed: RegressionTest4.test294
Test being executed: RegressionTest4.test295
Test being executed: RegressionTest4.test296
Test being executed: RegressionTest4.test297
Test being executed: RegressionTest4.test298
Test being executed: RegressionTest4.test299
Test being executed: RegressionTest4.test300
Test being executed: RegressionTest4.test301
Test being executed: RegressionTest4.test302
Test being executed: RegressionTest4.test303
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest4.test303(RegressionTest4.java:7762)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test304
Test being executed: RegressionTest4.test305
Test being executed: RegressionTest4.test306
Test being executed: RegressionTest4.test307
Test being executed: RegressionTest4.test308
Test being executed: RegressionTest4.test309
Test being executed: RegressionTest4.test310
Test being executed: RegressionTest4.test311
Test being executed: RegressionTest4.test312
Test being executed: RegressionTest4.test313
Test being executed: RegressionTest4.test314
Test being executed: RegressionTest4.test315
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" />'
	at RegressionTest4.test315(RegressionTest4.java:8111)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
Test being executed: RegressionTest4.test316
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test317
Test being executed: RegressionTest4.test318
Test being executed: RegressionTest4.test319
Test being executed: RegressionTest4.test320
